date,chronos,chronos_lo,chronos_hi
2016-05-15 01:00:00,57.20412063598633,51.4916877746582,72.73320007324219
2016-05-15 02:00:00,56.037628173828125,50.38882064819336,73.44441223144531
2016-05-15 03:00:00,54.899986267089844,48.715091705322266,75.6827163696289
2016-05-15 04:00:00,55.508872985839844,48.24584197998047,82.41596984863281
2016-05-15 05:00:00,57.1023063659668,47.54575729370117,93.76734924316406
2016-05-15 06:00:00,62.65634536743164,46.58489990234375,113.47344970703125
2016-05-15 07:00:00,75.31027221679688,50.06635665893555,140.83245849609375
2016-05-15 08:00:00,100.37466430664062,63.12617111206055,176.23634338378906
2016-05-15 09:00:00,95.123779296875,59.32845687866211,174.26148986816406
2016-05-15 10:00:00,87.91356658935547,55.86021423339844,167.031982421875
2016-05-15 11:00:00,82.77628326416016,53.23974609375,159.88839721679688
2016-05-15 12:00:00,77.27824401855469,50.146812438964844,153.1898651123047
2016-05-15 13:00:00,75.61014556884766,49.482391357421875,150.3177032470703
2016-05-15 14:00:00,72.71434020996094,49.53746795654297,145.40130615234375
2016-05-15 15:00:00,72.55158996582031,51.068397521972656,146.3056182861328
2016-05-15 16:00:00,90.3871078491211,55.76762390136719,177.51766967773438
2016-05-15 17:00:00,150.3138427734375,92.33462524414062,248.3011474609375
2016-05-15 18:00:00,127.59593963623047,84.2918472290039,216.28289794921875
2016-05-15 19:00:00,102.99141693115234,74.58213806152344,160.47109985351562
2016-05-15 20:00:00,84.91751861572266,63.482078552246094,132.96469116210938
2016-05-15 21:00:00,68.26972961425781,55.97077941894531,104.61553192138672
2016-05-15 22:00:00,61.453224182128906,53.5140266418457,86.68391418457031
2016-05-15 23:00:00,57.788658142089844,52.57829666137695,74.57038879394531
2016-05-16 00:00:00,55.70376205444336,50.485923767089844,67.32098388671875
2016-05-16 01:00:00,55.04092025756836,49.7149543762207,65.46598052978516
2016-05-16 02:00:00,54.318912506103516,49.138206481933594,66.67039489746094
2016-05-16 03:00:00,54.0628662109375,48.226768493652344,70.2351303100586
2016-05-16 04:00:00,55.75746154785156,48.52878952026367,79.21598052978516
2016-05-16 05:00:00,59.20927429199219,49.01017761230469,92.90894317626953
2016-05-16 06:00:00,62.07368469238281,46.8979377746582,107.72966766357422
2016-05-16 07:00:00,65.21390533447266,46.34695816040039,119.49774169921875
2016-05-16 08:00:00,66.20659637451172,46.72316360473633,121.12849426269531
2016-05-16 09:00:00,62.78800964355469,46.68763732910156,112.9241714477539
2016-05-16 10:00:00,62.948585510253906,47.471641540527344,110.48230743408203
2016-05-16 11:00:00,64.81852722167969,48.245853424072266,112.36767578125
2016-05-16 12:00:00,67.2696762084961,48.54508972167969,116.1252212524414
2016-05-16 13:00:00,71.05606079101562,50.28614044189453,119.41287231445312
2016-05-16 14:00:00,69.85574340820312,50.497337341308594,117.18971252441406
2016-05-16 15:00:00,68.35968017578125,48.50757598876953,120.9726791381836
2016-05-16 16:00:00,98.79222869873047,57.2552490234375,170.73788452148438
2016-05-16 17:00:00,163.48977661132812,94.18162536621094,249.25308227539062
2016-05-16 18:00:00,134.04164123535156,81.58727264404297,212.4918212890625
2016-05-16 19:00:00,117.39949035644531,83.93773651123047,198.4359588623047
2016-05-16 20:00:00,99.64242553710938,73.70512390136719,168.61471557617188
2016-05-16 21:00:00,78.27955627441406,63.33778381347656,130.83619689941406
2016-05-16 22:00:00,67.46083068847656,57.5728874206543,104.1216812133789
2016-05-16 23:00:00,60.52452850341797,53.85959243774414,86.27255249023438
2016-05-17 00:00:00,56.967552185058594,50.970767974853516,75.62091064453125
2016-05-17 01:00:00,54.18010330200195,49.548179626464844,68.28313446044922
2016-05-17 02:00:00,53.0267219543457,49.44244384765625,67.3203125
2016-05-17 03:00:00,51.7172966003418,48.814964294433594,69.11457824707031
2016-05-17 04:00:00,52.152347564697266,49.29814529418945,75.40362548828125
2016-05-17 05:00:00,55.80474853515625,51.572330474853516,89.8026351928711
2016-05-17 06:00:00,58.554229736328125,49.60982131958008,108.05908203125
2016-05-17 07:00:00,60.77525329589844,47.15016174316406,122.3228988647461
2016-05-17 08:00:00,56.35689163208008,41.52732467651367,121.17603302001953
2016-05-17 09:00:00,54.79103088378906,44.12504577636719,113.18798065185547
2016-05-17 10:00:00,56.91569519042969,47.25374984741211,112.55909729003906
2016-05-17 11:00:00,56.365596771240234,45.10942077636719,110.66824340820312
2016-05-17 12:00:00,62.31497573852539,47.38275146484375,119.00563049316406
2016-05-17 13:00:00,66.9240493774414,49.491233825683594,122.93063354492188
2016-05-17 14:00:00,63.33143997192383,48.718570709228516,117.8132095336914
2016-05-17 15:00:00,63.35690689086914,49.39524841308594,120.03730773925781
2016-05-17 16:00:00,85.05397033691406,55.07231140136719,159.25827026367188
2016-05-17 17:00:00,144.27645874023438,90.23592376708984,234.1258544921875
2016-05-17 18:00:00,127.63383483886719,84.40899658203125,213.84274291992188
2016-05-17 19:00:00,100.88738250732422,70.7218017578125,159.21389770507812
2016-05-17 20:00:00,82.574462890625,59.35224151611328,131.63438415527344
2016-05-17 21:00:00,62.51486587524414,49.50941467285156,99.8887939453125
2016-05-17 22:00:00,55.50535583496094,47.31517791748047,80.3613510131836
2016-05-17 23:00:00,52.617706298828125,48.030128479003906,67.95914459228516
2016-05-18 00:00:00,52.378143310546875,47.72351837158203,62.89735794067383
2016-05-18 01:00:00,51.9680290222168,47.20549392700195,61.12035369873047
2016-05-18 02:00:00,51.599029541015625,46.801170349121094,62.32722854614258
2016-05-18 03:00:00,50.4583740234375,46.361656188964844,65.4961929321289
2016-05-18 04:00:00,50.60921096801758,46.75298309326172,73.14759063720703
2016-05-18 05:00:00,56.38287353515625,49.01205825805664,93.49716186523438
2016-05-18 06:00:00,64.76487731933594,46.6211051940918,125.57478332519531
2016-05-18 07:00:00,97.44429016113281,62.48535919189453,176.18516540527344
2016-05-18 08:00:00,97.74726104736328,58.54447937011719,181.0612335205078
2016-05-18 09:00:00,80.99882507324219,49.43638229370117,158.97215270996094
2016-05-18 10:00:00,75.44134521484375,49.16117477416992,146.20703125
2016-05-18 11:00:00,70.19268035888672,45.42245864868164,134.98092651367188
2016-05-18 12:00:00,72.79451751708984,46.0116081237793,135.5195770263672
2016-05-18 13:00:00,74.98664093017578,46.98491287231445,134.09535217285156
2016-05-18 14:00:00,73.67677307128906,47.82569122314453,130.3494873046875
2016-05-18 15:00:00,75.48933410644531,50.73594284057617,133.46084594726562
2016-05-18 16:00:00,94.11104583740234,56.302154541015625,166.4665985107422
2016-05-18 17:00:00,160.8156280517578,96.51078796386719,246.11550903320312
2016-05-18 18:00:00,146.05340576171875,88.6336441040039,227.89291381835938
2016-05-18 19:00:00,118.34532165527344,81.0696792602539,197.02162170410156
2016-05-18 20:00:00,92.674072265625,66.12964630126953,157.6124267578125
2016-05-18 21:00:00,67.4942855834961,54.01491928100586,115.68159484863281
2016-05-18 22:00:00,56.652549743652344,49.444480895996094,87.49256896972656
2016-05-18 23:00:00,52.330753326416016,49.384010314941406,70.54423522949219
2016-05-19 00:00:00,52.27934265136719,49.10564041137695,63.932373046875
2016-05-19 01:00:00,52.888057708740234,49.304847717285156,63.25276184082031
2016-05-19 02:00:00,51.55524826049805,48.348384857177734,62.951255798339844
2016-05-19 03:00:00,50.32001495361328,47.57061767578125,65.67616271972656
2016-05-19 04:00:00,49.375160217285156,47.234535217285156,72.08454895019531
2016-05-19 05:00:00,53.045806884765625,47.29509735107422,89.94202423095703
2016-05-19 06:00:00,68.25875091552734,51.623573303222656,130.00875854492188
2016-05-19 07:00:00,110.26142120361328,71.7336196899414,194.47653198242188
2016-05-19 08:00:00,116.38188934326172,70.16851806640625,211.06423950195312
2016-05-19 09:00:00,83.41520690917969,49.437686920166016,176.5087432861328
2016-05-19 10:00:00,79.31788635253906,50.70636749267578,169.50872802734375
2016-05-19 11:00:00,80.11551666259766,49.35743713378906,171.4869842529297
2016-05-19 12:00:00,85.26846313476562,49.37102508544922,180.33026123046875
2016-05-19 13:00:00,89.02933502197266,50.60264205932617,183.097900390625
2016-05-19 14:00:00,82.93738555908203,49.49424362182617,172.18646240234375
2016-05-19 15:00:00,81.2809066772461,49.81413269042969,172.20150756835938
2016-05-19 16:00:00,119.00787353515625,64.5336685180664,228.30715942382812
2016-05-19 17:00:00,203.16305541992188,113.37245178222656,326.86871337890625
2016-05-19 18:00:00,192.6680908203125,110.85400390625,310.3063049316406
2016-05-19 19:00:00,112.53781127929688,73.13456726074219,196.8705596923828
2016-05-19 20:00:00,89.46654510498047,60.301536560058594,158.457763671875
2016-05-19 21:00:00,65.39863586425781,51.166412353515625,116.20823669433594
2016-05-19 22:00:00,55.6440544128418,48.17141342163086,87.70591735839844
2016-05-19 23:00:00,52.79920196533203,49.3525390625,72.15062713623047
2016-05-20 00:00:00,51.991695404052734,48.330135345458984,64.55204772949219
2016-05-20 01:00:00,51.24607849121094,46.8387336730957,60.897125244140625
2016-05-20 02:00:00,51.49716567993164,46.99635696411133,63.37190628051758
2016-05-20 03:00:00,50.76023864746094,46.883766174316406,66.90707397460938
2016-05-20 04:00:00,48.88851547241211,46.01870346069336,73.65184783935547
2016-05-20 05:00:00,51.89291763305664,43.77415466308594,93.46688079833984
2016-05-20 06:00:00,71.31192779541016,46.957618713378906,145.18148803710938
2016-05-20 07:00:00,137.7593994140625,76.67025756835938,242.68255615234375
2016-05-20 08:00:00,137.77392578125,69.1156234741211,255.5904541015625
2016-05-20 09:00:00,101.94798278808594,46.46321105957031,219.74365234375
2016-05-20 10:00:00,102.29049682617188,49.280941009521484,218.53018188476562
2016-05-20 11:00:00,117.26329040527344,58.25041198730469,234.010009765625
2016-05-20 12:00:00,121.21232604980469,62.62422180175781,237.98953247070312
2016-05-20 13:00:00,121.87056732177734,64.20268249511719,233.89068603515625
2016-05-20 14:00:00,113.1263198852539,60.96570587158203,219.74343872070312
2016-05-20 15:00:00,104.3008804321289,56.19694137573242,208.88645935058594
2016-05-20 16:00:00,126.57838439941406,63.558502197265625,242.677001953125
2016-05-20 17:00:00,183.72259521484375,95.40078735351562,309.1864013671875
2016-05-20 18:00:00,170.16807556152344,90.8855209350586,289.1487121582031
2016-05-20 19:00:00,76.63544464111328,53.865413665771484,144.73289489746094
2016-05-20 20:00:00,69.69876098632812,51.82355880737305,129.35813903808594
2016-05-20 21:00:00,58.41023254394531,48.5241584777832,104.08795928955078
2016-05-20 22:00:00,51.792423248291016,46.19932174682617,82.69391632080078
2016-05-20 23:00:00,50.077972412109375,46.31647872924805,71.28148651123047
2016-05-21 00:00:00,51.2960319519043,46.9250602722168,66.74833679199219
2016-05-21 01:00:00,51.29314041137695,47.001243591308594,64.03581237792969
2016-05-21 02:00:00,50.23379135131836,46.21096420288086,63.07256317138672
2016-05-21 03:00:00,50.325374603271484,45.37211227416992,65.34556579589844
2016-05-21 04:00:00,50.67119598388672,44.66823196411133,68.9725112915039
2016-05-21 05:00:00,50.64958190917969,43.39118576049805,74.29259490966797
2016-05-21 06:00:00,57.64345932006836,45.32606506347656,92.26484680175781
2016-05-21 07:00:00,73.71659851074219,50.76738739013672,122.46551513671875
2016-05-21 08:00:00,93.44523620605469,58.359310150146484,155.1236572265625
2016-05-21 09:00:00,87.6220703125,54.0721321105957,156.4975128173828
2016-05-21 10:00:00,82.60151672363281,51.93195724487305,155.55093383789062
2016-05-21 11:00:00,77.55408477783203,49.49137496948242,152.97213745117188
2016-05-21 12:00:00,74.54904174804688,47.844566345214844,152.7041015625
2016-05-21 13:00:00,74.39649963378906,48.62897872924805,155.0062255859375
2016-05-21 14:00:00,72.4421615600586,48.55885314941406,154.08624267578125
2016-05-21 15:00:00,71.3813705444336,48.22985076904297,156.03857421875
2016-05-21 16:00:00,79.63339233398438,46.47947692871094,176.32882690429688
2016-05-21 17:00:00,120.95245361328125,68.2471923828125,227.60977172851562
2016-05-21 18:00:00,108.74736785888672,63.5145149230957,209.31121826171875
2016-05-21 19:00:00,96.39073181152344,65.46844482421875,179.10914611816406
2016-05-21 20:00:00,78.46105194091797,56.553321838378906,147.7110137939453
2016-05-21 21:00:00,62.22761154174805,51.10500717163086,114.63463592529297
2016-05-21 22:00:00,55.313392639160156,49.1064338684082,90.9349365234375
2016-05-21 23:00:00,52.48999786376953,48.9710807800293,76.55420684814453
2016-05-22 00:00:00,52.10538864135742,48.54181671142578,68.83458709716797
2016-05-22 01:00:00,51.99127197265625,48.3651123046875,66.63066101074219
2016-05-22 02:00:00,50.85227966308594,47.32900619506836,66.37031555175781
2016-05-22 03:00:00,51.3931884765625,46.73841857910156,70.88008880615234
2016-05-22 04:00:00,51.65473937988281,46.02729797363281,77.02375030517578
2016-05-22 05:00:00,52.22365951538086,44.981990814208984,85.87804412841797
2016-05-22 06:00:00,58.34453201293945,45.286781311035156,106.8178939819336
2016-05-22 07:00:00,74.15438842773438,50.90650939941406,140.13983154296875
2016-05-22 08:00:00,97.49440002441406,61.52507019042969,178.057861328125
2016-05-22 09:00:00,86.52125549316406,53.54432678222656,177.19960021972656
2016-05-22 10:00:00,82.46875,50.78423309326172,180.01004028320312
2016-05-22 11:00:00,83.91362762451172,51.46872329711914,187.52972412109375
2016-05-22 12:00:00,87.92084503173828,52.68122863769531,198.57772827148438
2016-05-22 13:00:00,88.92140197753906,52.27263259887695,202.54466247558594
2016-05-22 14:00:00,81.83790588378906,49.2090950012207,193.48269653320312
2016-05-22 15:00:00,79.18928527832031,48.31198501586914,194.28977966308594
2016-05-22 16:00:00,115.577880859375,61.18315887451172,248.27984619140625
2016-05-22 17:00:00,180.84201049804688,97.23685455322266,323.5600891113281
2016-05-22 18:00:00,138.89173889160156,77.60964965820312,267.1812744140625
2016-05-22 19:00:00,110.36058044433594,70.20341491699219,208.79537963867188
2016-05-22 20:00:00,101.66961669921875,66.53492736816406,188.37765502929688
2016-05-22 21:00:00,75.75940704345703,56.58393859863281,142.1640625
2016-05-22 22:00:00,59.83047866821289,50.519287109375,104.95320892333984
2016-05-22 23:00:00,55.82707214355469,50.266326904296875,88.29061889648438
2016-05-23 00:00:00,53.78823471069336,48.683841705322266,78.94801330566406
2016-05-23 01:00:00,52.937721252441406,48.6002197265625,75.53902435302734
2016-05-23 02:00:00,51.67454528808594,48.07993698120117,75.62743377685547
2016-05-23 03:00:00,52.50630569458008,47.60328674316406,81.0581283569336
2016-05-23 04:00:00,51.99251174926758,46.08141326904297,87.83876037597656
2016-05-23 05:00:00,53.366146087646484,45.9930305480957,99.61714172363281
2016-05-23 06:00:00,57.85430908203125,46.17009353637695,118.40162658691406
2016-05-23 07:00:00,62.95341491699219,45.83541488647461,139.5135955810547
2016-05-23 08:00:00,69.50967407226562,46.27976608276367,159.44772338867188
2016-05-23 09:00:00,68.25514221191406,44.75592041015625,167.91049194335938
2016-05-23 10:00:00,75.08457946777344,46.964385986328125,184.91697692871094
2016-05-23 11:00:00,84.75529479980469,50.502017974853516,204.16363525390625
2016-05-23 12:00:00,92.15492248535156,53.523006439208984,219.22027587890625
2016-05-23 13:00:00,97.04175567626953,56.15534591674805,225.62525939941406
2016-05-23 14:00:00,90.64594268798828,54.6611442565918,212.36790466308594
2016-05-23 15:00:00,76.94039154052734,48.29350280761719,197.18359375
2016-05-23 16:00:00,99.88138580322266,53.072174072265625,233.52313232421875
2016-05-23 17:00:00,162.13809204101562,88.32875061035156,305.45855712890625
2016-05-23 18:00:00,134.21775817871094,78.10010528564453,266.50225830078125
2016-05-23 19:00:00,114.87277221679688,87.6248550415039,176.35745239257812
2016-05-23 20:00:00,96.41405487060547,74.2561264038086,150.34442138671875
2016-05-23 21:00:00,71.34351348876953,59.505455017089844,112.65721893310547
2016-05-23 22:00:00,59.718589782714844,52.790428161621094,89.00765228271484
2016-05-23 23:00:00,55.419681549072266,50.79534912109375,76.48637390136719
2016-05-24 00:00:00,53.48817443847656,48.880001068115234,69.66629791259766
2016-05-24 01:00:00,52.65077209472656,48.35926818847656,66.85369110107422
2016-05-24 02:00:00,52.70942306518555,48.73382568359375,67.93584442138672
2016-05-24 03:00:00,52.09596252441406,47.56785202026367,69.84147644042969
2016-05-24 04:00:00,52.7705078125,47.626434326171875,74.2236557006836
2016-05-24 05:00:00,54.917015075683594,48.66074752807617,83.3090591430664
2016-05-24 06:00:00,59.22486114501953,49.66019821166992,95.59706115722656
2016-05-24 07:00:00,60.008697509765625,48.525657653808594,103.51806640625
2016-05-24 08:00:00,58.02878189086914,46.175167083740234,104.62979888916016
2016-05-24 09:00:00,52.78981399536133,44.51778793334961,94.9577407836914
2016-05-24 10:00:00,53.735599517822266,46.99931716918945,94.24788665771484
2016-05-24 11:00:00,54.68513488769531,47.9435920715332,92.80882263183594
2016-05-24 12:00:00,56.2149543762207,48.45915603637695,93.162353515625
2016-05-24 13:00:00,57.95370101928711,48.725685119628906,93.91574096679688
2016-05-24 14:00:00,56.95269775390625,48.283355712890625,92.863037109375
2016-05-24 15:00:00,58.76146697998047,48.4586296081543,98.72769927978516
2016-05-24 16:00:00,84.54911804199219,57.074649810791016,141.0416717529297
2016-05-24 17:00:00,150.4193572998047,97.2150650024414,221.14373779296875
2016-05-24 18:00:00,125.92694091796875,85.7115249633789,192.95074462890625
2016-05-24 19:00:00,122.96390533447266,87.15306854248047,204.97036743164062
2016-05-24 20:00:00,103.09382629394531,73.65853881835938,175.45352172851562
2016-05-24 21:00:00,75.8888931274414,59.19203186035156,132.0916290283203
2016-05-24 22:00:00,59.983421325683594,51.00459289550781,99.27779388427734
2016-05-24 23:00:00,55.24869918823242,50.35306167602539,83.99893188476562
2016-05-25 00:00:00,53.853599548339844,49.36330795288086,76.00205993652344
2016-05-25 01:00:00,53.16814422607422,48.955299377441406,73.19810485839844
2016-05-25 02:00:00,52.414302825927734,48.828369140625,74.49996948242188
2016-05-25 03:00:00,51.96167755126953,48.206947326660156,78.69190979003906
2016-05-25 04:00:00,51.596031188964844,47.69919204711914,85.68638610839844
2016-05-25 05:00:00,54.659610748291016,47.960086822509766,102.55939483642578
2016-05-25 06:00:00,61.90010070800781,48.083621978759766,128.8005828857422
2016-05-25 07:00:00,74.54852294921875,51.96091079711914,158.34588623046875
2016-05-25 08:00:00,80.05594635009766,52.14961624145508,172.78280639648438
2016-05-25 09:00:00,66.3165054321289,45.13844680786133,158.6658935546875
2016-05-25 10:00:00,64.51073455810547,46.06455612182617,155.95770263671875
2016-05-25 11:00:00,65.4373779296875,46.9197998046875,155.08758544921875
2016-05-25 12:00:00,67.79759216308594,47.31980895996094,156.77777099609375
2016-05-25 13:00:00,73.85595703125,49.4943962097168,162.08139038085938
2016-05-25 14:00:00,76.23981475830078,50.738525390625,163.27157592773438
2016-05-25 15:00:00,79.06925201416016,51.326881408691406,168.04283142089844
2016-05-25 16:00:00,102.86438751220703,57.44351577758789,204.9609832763672
2016-05-25 17:00:00,163.42294311523438,92.96765899658203,275.2751770019531
2016-05-25 18:00:00,139.7368927001953,83.47379302978516,243.4117431640625
2016-05-25 19:00:00,119.35377502441406,86.6717529296875,193.2582550048828
2016-05-25 20:00:00,95.56816101074219,71.11712646484375,157.5443115234375
2016-05-25 21:00:00,70.08026123046875,58.05122375488281,117.10824584960938
2016-05-25 22:00:00,57.90843200683594,51.621849060058594,89.65430450439453
2016-05-25 23:00:00,54.09624099731445,50.80457305908203,76.1872787475586
2016-05-26 00:00:00,53.10942840576172,49.76289749145508,69.7333984375
2016-05-26 01:00:00,52.17012023925781,49.215431213378906,65.46122741699219
2016-05-26 02:00:00,51.50518798828125,49.07605743408203,65.4317398071289
2016-05-26 03:00:00,49.850433349609375,47.78078842163086,67.29964447021484
2016-05-26 04:00:00,49.681217193603516,47.987308502197266,72.98320007324219
2016-05-26 05:00:00,50.972232818603516,48.10083770751953,85.21105194091797
2016-05-26 06:00:00,56.84889221191406,47.55048370361328,109.5284194946289
2016-05-26 07:00:00,78.4820556640625,56.11418151855469,150.56655883789062
2016-05-26 08:00:00,75.6683349609375,48.80083084106445,158.251953125
2016-05-26 09:00:00,70.64514923095703,48.463802337646484,153.3150634765625
2016-05-26 10:00:00,66.51329040527344,48.107994079589844,147.8899688720703
2016-05-26 11:00:00,66.82119750976562,47.21206283569336,147.49301147460938
2016-05-26 12:00:00,72.76385498046875,50.05185317993164,152.2521209716797
2016-05-26 13:00:00,77.52119445800781,51.12300109863281,154.25035095214844
2016-05-26 14:00:00,77.2341537475586,51.12092590332031,151.5899658203125
2016-05-26 15:00:00,81.47611999511719,53.114585876464844,156.43023681640625
2016-05-26 16:00:00,110.01860046386719,63.99036407470703,196.85028076171875
2016-05-26 17:00:00,161.6676025390625,94.16714477539062,257.301513671875
2016-05-26 18:00:00,143.8302001953125,88.06360626220703,232.38949584960938
2016-05-26 19:00:00,138.55490112304688,84.38895416259766,268.66156005859375
2016-05-26 20:00:00,107.32698822021484,66.71245574951172,218.58505249023438
2016-05-26 21:00:00,77.70379638671875,55.2220344543457,163.62368774414062
2016-05-26 22:00:00,61.99410629272461,50.087890625,121.62577056884766
2016-05-26 23:00:00,56.4764289855957,49.755977630615234,100.97502899169922
2016-05-27 00:00:00,53.24038314819336,47.812442779541016,86.9039077758789
2016-05-27 01:00:00,52.42138671875,46.96897506713867,82.34297943115234
2016-05-27 02:00:00,50.286407470703125,46.232948303222656,81.0042724609375
2016-05-27 03:00:00,50.61185073852539,45.890560150146484,85.49333953857422
2016-05-27 04:00:00,50.44144821166992,45.3485221862793,92.5413589477539
2016-05-27 05:00:00,51.8381462097168,44.13915252685547,107.84622192382812
2016-05-27 06:00:00,64.3680648803711,46.8192253112793,145.24221801757812
2016-05-27 07:00:00,96.72575378417969,54.557395935058594,210.09747314453125
2016-05-27 08:00:00,136.99273681640625,67.20623016357422,279.4476318359375
2016-05-27 09:00:00,122.24295043945312,54.05210876464844,280.31890869140625
2016-05-27 10:00:00,118.2984390258789,50.39602279663086,287.39361572265625
2016-05-27 11:00:00,123.02437591552734,53.49030303955078,297.08282470703125
2016-05-27 12:00:00,114.23155212402344,54.094146728515625,286.50238037109375
2016-05-27 13:00:00,114.29640197753906,56.242218017578125,285.40240478515625
2016-05-27 14:00:00,109.86763000488281,54.338497161865234,277.5350036621094
2016-05-27 15:00:00,106.74111938476562,52.85969161987305,274.401611328125
2016-05-27 16:00:00,130.90953063964844,60.377525329589844,308.97308349609375
2016-05-27 17:00:00,190.68045043945312,94.10438537597656,374.60211181640625
2016-05-27 18:00:00,162.59292602539062,84.79608917236328,330.8091735839844
