date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift,sarimax,xgboost_conditional,xgboost_strict,chronos
2016-05-14 07:00:00,113.33333333333333,97.46163394267658,348.3333333333333,176.66666666666666,148.33333333333334,349.62467547127216,97.3062307426024,134.1659393310547,167.91636657714844,113.19752502441406
2016-05-14 08:00:00,133.33333333333334,97.46163394267658,348.3333333333333,338.3333333333333,121.66666666666667,349.72400948188283,105.45117704744104,138.1639404296875,201.52647399902344,173.31512451171875
2016-05-14 09:00:00,118.33333333333333,97.46163394267658,348.3333333333333,93.33333333333333,153.33333333333334,349.8233434924935,88.76353358870719,133.2683868408203,211.2722625732422,192.50616455078125
2016-05-14 10:00:00,158.33333333333334,97.46163394267658,348.3333333333333,73.33333333333333,178.33333333333334,349.9226775031042,89.91071401418664,152.9444122314453,191.98703002929688,210.4515686035156
2016-05-14 11:00:00,96.66666666666667,97.46163394267658,348.3333333333333,355.0,161.66666666666666,350.02201151371486,94.81700659049028,163.90267944335938,177.7176971435547,224.24215698242188
2016-05-14 12:00:00,116.66666666666667,97.46163394267658,348.3333333333333,301.6666666666667,86.66666666666667,350.12134552432553,90.0140811506466,165.93299865722656,203.7410430908203,207.21405029296875
2016-05-14 13:00:00,113.33333333333333,97.46163394267658,348.3333333333333,268.3333333333333,75.0,350.2206795349362,82.16970944200762,154.0078125,220.57235717773438,166.87710571289062
2016-05-14 14:00:00,106.66666666666667,97.46163394267658,348.3333333333333,318.3333333333333,88.33333333333333,350.3200135455469,82.69831892140587,137.1775360107422,216.6557159423828,135.67091369628906
2016-05-14 15:00:00,130.0,97.46163394267658,348.3333333333333,201.66666666666666,103.33333333333333,350.41934755615756,74.48455225496035,125.8964614868164,195.3761749267578,124.50659942626952
2016-05-14 16:00:00,111.66666666666667,97.46163394267658,348.3333333333333,351.6666666666667,91.66666666666667,350.51868156676824,99.95143953978504,158.05487060546875,252.94216918945312,150.32489013671875
2016-05-14 17:00:00,241.66666666666666,97.46163394267658,348.3333333333333,231.66666666666666,83.33333333333333,350.6180155773789,145.46804241156013,195.6612091064453,221.95059204101562,175.33213806152344
2016-05-14 18:00:00,166.66666666666666,97.46163394267658,348.3333333333333,348.3333333333333,285.0,350.7173495879896,134.9328716972991,203.3277130126953,298.3691711425781,136.56488037109375
2016-05-14 19:00:00,90.0,97.52798298634431,166.66666666666666,208.33333333333334,120.0,166.7041764640018,127.42845230602671,164.8572998046875,192.7618408203125,119.56765747070312
2016-05-14 20:00:00,86.66666666666667,97.52798298634431,166.66666666666666,120.0,86.66666666666667,166.7416862613369,102.93364833765656,136.0581512451172,118.44253540039062,93.58072662353516
2016-05-14 21:00:00,75.0,97.52798298634431,166.66666666666666,63.333333333333336,56.666666666666664,166.77919605867203,69.28666007164544,84.37054443359375,128.65786743164062,71.50746154785156
2016-05-14 22:00:00,61.666666666666664,97.52798298634431,166.66666666666666,55.0,58.333333333333336,166.81670585600716,61.055255216659894,70.47390747070312,96.08013916015625,62.919464111328125
2016-05-14 23:00:00,48.333333333333336,97.52798298634431,166.66666666666666,61.666666666666664,56.666666666666664,166.8542156533423,51.593649023005845,60.91071701049805,75.33922576904297,58.95387268066406
2016-05-15 00:00:00,53.333333333333336,97.52798298634431,166.66666666666666,58.333333333333336,58.333333333333336,166.8917254506774,47.65985396845177,59.62447738647461,64.70802307128906,57.32685852050781
2016-05-15 01:00:00,55.0,97.52798298634431,166.66666666666666,63.333333333333336,51.666666666666664,166.92923524801253,45.60877818446346,57.20332717895508,76.91767120361328,57.20412063598633
2016-05-15 02:00:00,51.666666666666664,97.52798298634431,166.66666666666666,60.0,55.0,166.96674504534766,43.67752116218757,56.92123031616211,82.66020965576172,56.037628173828125
2016-05-15 03:00:00,40.0,97.52798298634431,166.66666666666666,60.0,56.666666666666664,167.00425484268277,42.919801988521414,57.81486129760742,86.58108520507812,54.89998626708984
2016-05-15 04:00:00,51.666666666666664,97.52798298634431,166.66666666666666,60.0,50.0,167.0417646400179,41.83934362731586,56.831443786621094,100.30016326904297,55.50887298583984
2016-05-15 05:00:00,56.666666666666664,97.52798298634431,166.66666666666666,56.666666666666664,56.666666666666664,167.07927443735304,50.485041492333686,58.9915885925293,119.07012176513672,57.1023063659668
2016-05-15 06:00:00,51.666666666666664,97.52798298634431,166.66666666666666,63.333333333333336,50.0,167.11678423468817,60.65705274459774,86.10062408447266,126.4759292602539,62.65634536743164
2016-05-15 07:00:00,93.33333333333333,97.52798298634431,166.66666666666666,113.33333333333333,60.0,167.15429403202327,86.76428495184363,110.55448150634766,158.7036895751953,75.31027221679688
2016-05-15 08:00:00,118.33333333333333,97.52798298634431,166.66666666666666,133.33333333333334,183.33333333333334,167.1918038293584,99.80843811082156,150.10313415527344,169.20046997070312,100.37466430664062
2016-05-15 09:00:00,101.66666666666667,97.52798298634431,166.66666666666666,118.33333333333333,143.33333333333334,167.22931362669354,86.15294166282789,141.1511993408203,163.43667602539062,95.123779296875
2016-05-15 10:00:00,108.33333333333333,97.52798298634431,166.66666666666666,158.33333333333334,135.0,167.26682342402864,90.8267112300806,159.2018585205078,166.85992431640625,87.91356658935547
2016-05-15 11:00:00,105.0,97.52798298634431,166.66666666666666,96.66666666666667,50.0,167.30433322136378,93.09551384809865,131.72410583496094,126.66261291503906,82.77628326416016
2016-05-15 12:00:00,96.66666666666667,97.52798298634431,166.66666666666666,116.66666666666667,56.666666666666664,167.3418430186989,90.4468606039116,115.64220428466797,129.56771850585938,77.27824401855469
2016-05-15 13:00:00,136.66666666666666,97.52798298634431,166.66666666666666,113.33333333333333,56.666666666666664,167.37935281603404,84.57607143669854,128.26953125,128.6597900390625,75.61014556884766
2016-05-15 14:00:00,88.33333333333333,97.52798298634431,166.66666666666666,106.66666666666667,56.666666666666664,167.41686261336915,84.5928714825892,107.32836151123047,124.31060028076172,72.71434020996094
2016-05-15 15:00:00,93.33333333333333,97.52798298634431,166.66666666666666,130.0,50.0,167.45437241070428,80.0572877210872,111.2430419921875,123.89276123046875,72.55158996582031
2016-05-15 16:00:00,143.33333333333334,97.52798298634431,166.66666666666666,111.66666666666667,55.0,167.4918822080394,104.18563267438682,173.96092224121094,147.95191955566406,90.3871078491211
2016-05-15 17:00:00,236.66666666666666,97.52798298634431,166.66666666666666,241.66666666666666,56.666666666666664,167.52939200537452,152.7537790855621,237.73202514648438,184.71278381347656,150.3138427734375
2016-05-15 18:00:00,98.33333333333333,97.52798298634431,166.66666666666666,166.66666666666666,50.0,167.56690180270965,140.13403090928696,270.3650817871094,187.9920196533203,127.59593963623048
2016-05-15 19:00:00,96.66666666666667,97.46169220519654,98.33333333333333,90.0,60.0,98.34777296456735,103.90017560607049,129.04676818847656,135.15338134765625,102.99141693115234
2016-05-15 20:00:00,246.66666666666666,97.46169220519654,98.33333333333333,86.66666666666667,78.33333333333333,98.3622125958014,85.55677241131039,108.85603332519531,113.02851104736328,84.91751861572266
2016-05-15 21:00:00,203.33333333333334,97.46169220519654,98.33333333333333,75.0,63.333333333333336,98.37665222703542,65.61313545211193,80.58964538574219,107.11954498291016,68.26972961425781
2016-05-15 22:00:00,86.66666666666667,97.46169220519654,98.33333333333333,61.666666666666664,58.333333333333336,98.39109185826946,59.43187925683857,58.48442840576172,74.97191619873047,61.453224182128906
2016-05-15 23:00:00,83.33333333333333,97.46169220519654,98.33333333333333,48.333333333333336,53.333333333333336,98.40553148950349,54.64711903134446,55.19736099243164,68.7475357055664,57.78865814208984
2016-05-16 00:00:00,61.666666666666664,97.46169220519654,98.33333333333333,53.333333333333336,55.0,98.41997112073753,57.22392556044385,54.69296646118164,65.30863952636719,55.70376205444336
2016-05-16 01:00:00,53.333333333333336,97.46169220519654,98.33333333333333,55.0,58.333333333333336,98.43441075197155,57.03187943196972,53.65746307373047,61.88702392578125,55.04092025756836
2016-05-16 02:00:00,56.666666666666664,97.46169220519654,98.33333333333333,51.666666666666664,55.0,98.4488503832056,57.51997359487314,53.955989837646484,63.41493606567383,54.31891250610352
2016-05-16 03:00:00,53.333333333333336,97.46169220519654,98.33333333333333,40.0,53.333333333333336,98.46329001443962,56.86432058183127,53.43543243408203,62.60868453979492,54.0628662109375
2016-05-16 04:00:00,55.0,97.46169220519654,98.33333333333333,51.666666666666664,56.666666666666664,98.47772964567366,56.538531304605954,52.822235107421875,61.68406677246094,55.75746154785156
2016-05-16 05:00:00,51.666666666666664,97.46169220519654,98.33333333333333,56.666666666666664,65.0,98.49216927690769,65.13261756779704,56.05185317993164,66.33065032958984,59.20927429199219
2016-05-16 06:00:00,53.333333333333336,97.46169220519654,98.33333333333333,51.666666666666664,55.0,98.50660890814173,73.62958426404045,55.96176528930664,63.47768020629883,62.07368469238281
2016-05-16 07:00:00,61.666666666666664,97.46169220519654,98.33333333333333,93.33333333333333,56.666666666666664,98.52104853937576,97.70270861799659,70.30817413330078,89.08939361572266,65.21390533447266
2016-05-16 08:00:00,88.33333333333333,97.46169220519654,98.33333333333333,118.33333333333333,61.666666666666664,98.5354881706098,107.95046166621015,109.78423309326172,115.23612213134766,66.20659637451172
2016-05-16 09:00:00,70.0,97.46169220519654,98.33333333333333,101.66666666666667,66.66666666666667,98.54992780184382,89.9740610978745,130.69317626953125,106.22759246826172,62.78800964355469
2016-05-16 10:00:00,148.33333333333334,97.46169220519654,98.33333333333333,108.33333333333333,55.0,98.56436743307786,91.0600417262421,168.2519989013672,156.45909118652344,62.94858551025391
2016-05-16 11:00:00,103.33333333333333,97.46169220519654,98.33333333333333,105.0,61.666666666666664,98.57880706431189,92.17101844127717,145.379638671875,123.5754623413086,64.81852722167969
2016-05-16 12:00:00,206.66666666666666,97.46169220519654,98.33333333333333,96.66666666666667,135.0,98.59324669554593,89.59412589175139,107.65695190429688,127.0976791381836,67.2696762084961
2016-05-16 13:00:00,266.6666666666667,97.46169220519654,98.33333333333333,136.66666666666666,173.33333333333334,98.60768632677996,88.09858525633376,134.66136169433594,123.8832015991211,71.05606079101562
2016-05-16 14:00:00,88.33333333333333,97.46169220519654,98.33333333333333,88.33333333333333,88.33333333333333,98.622125958014,86.60090706203323,102.33843231201172,120.9073486328125,69.85574340820312
2016-05-16 15:00:00,111.66666666666667,97.46169220519654,98.33333333333333,93.33333333333333,70.0,98.63656558924802,82.03718136361277,119.41759490966797,132.5000762939453,68.35968017578125
2016-05-16 16:00:00,88.33333333333333,97.46169220519654,98.33333333333333,143.33333333333334,78.33333333333333,98.65100522048206,107.59933404183093,130.43092346191406,139.73851013183594,98.79222869873048
2016-05-16 17:00:00,243.33333333333334,97.46169220519654,98.33333333333333,236.66666666666666,268.3333333333333,98.66544485171609,158.76745012495314,202.79388427734375,203.96556091308594,163.48977661132812
2016-05-16 18:00:00,155.0,97.46169220519654,98.33333333333333,98.33333333333333,120.0,98.67988448295013,141.74138043039264,149.43212890625,164.73049926757812,134.04164123535156
2016-05-16 19:00:00,115.0,97.59198061246973,155.0,96.66666666666667,110.0,155.03305785123968,122.54221415910719,135.16400146484375,123.2596435546875,117.39949035644533
2016-05-16 20:00:00,96.66666666666667,97.59198061246973,155.0,246.66666666666666,95.0,155.06611570247935,113.86922149533115,129.45401000976562,144.30474853515625,99.64242553710938
2016-05-16 21:00:00,68.33333333333333,97.59198061246973,155.0,203.33333333333334,71.66666666666667,155.099173553719,82.49194576787463,99.64403533935547,96.5902328491211,78.27955627441406
2016-05-16 22:00:00,46.666666666666664,97.59198061246973,155.0,86.66666666666667,71.66666666666667,155.13223140495867,70.48320360728707,73.74724578857422,76.87297821044922,67.46083068847656
2016-05-16 23:00:00,60.0,97.59198061246973,155.0,83.33333333333333,60.0,155.16528925619835,63.61766729308045,71.25614929199219,71.84969329833984,60.52452850341797
2016-05-17 00:00:00,50.0,97.59198061246973,155.0,61.666666666666664,51.666666666666664,155.19834710743802,60.423441698769174,59.94222640991211,59.239219665527344,56.967552185058594
2016-05-17 01:00:00,55.0,97.59198061246973,155.0,53.333333333333336,55.0,155.23140495867767,59.78993097990762,51.982547760009766,51.646121978759766,54.18010330200195
2016-05-17 02:00:00,51.666666666666664,97.59198061246973,155.0,56.666666666666664,56.666666666666664,155.26446280991735,59.74889477057432,51.267425537109375,52.644954681396484,53.0267219543457
2016-05-17 03:00:00,53.333333333333336,97.59198061246973,155.0,53.333333333333336,56.666666666666664,155.29752066115702,62.16198179839536,51.38966751098633,50.50817108154297,51.7172966003418
2016-05-17 04:00:00,53.333333333333336,97.59198061246973,155.0,55.0,50.0,155.3305785123967,63.911536209382085,52.92310333251953,99.33003997802734,52.15234756469727
2016-05-17 05:00:00,58.333333333333336,97.59198061246973,155.0,51.666666666666664,71.66666666666667,155.36363636363637,67.93485939406423,59.22188186645508,96.87262725830078,55.80474853515625
2016-05-17 06:00:00,56.666666666666664,97.59198061246973,155.0,53.333333333333336,63.333333333333336,155.39669421487602,74.64371375639794,65.18932342529297,84.32308197021484,58.554229736328125
2016-05-17 07:00:00,65.0,97.59198061246973,155.0,61.666666666666664,60.0,155.4297520661157,100.20327504576164,77.10087585449219,97.90962219238281,60.77525329589844
2016-05-17 08:00:00,56.666666666666664,97.59198061246973,155.0,88.33333333333333,56.666666666666664,155.46280991735537,113.9818879338336,93.78545379638672,91.25910949707031,56.35689163208008
2016-05-17 09:00:00,51.666666666666664,97.59198061246973,155.0,70.0,55.0,155.49586776859505,99.50147196910766,84.9222412109375,89.91609954833984,54.79103088378906
2016-05-17 10:00:00,53.333333333333336,97.59198061246973,155.0,148.33333333333334,53.333333333333336,155.52892561983472,109.46041054570169,87.82939910888672,93.54630279541016,56.91569519042969
2016-05-17 11:00:00,51.666666666666664,97.59198061246973,155.0,103.33333333333333,56.666666666666664,155.56198347107437,112.72163376080182,83.7882080078125,91.12117767333984,56.36559677124024
2016-05-17 12:00:00,53.333333333333336,97.59198061246973,155.0,206.66666666666666,58.333333333333336,155.59504132231405,116.89721329421204,80.48353576660156,96.25231170654297,62.31497573852539
2016-05-17 13:00:00,41.666666666666664,97.59198061246973,155.0,266.6666666666667,53.333333333333336,155.62809917355372,114.93127813790107,80.57157135009766,96.86040496826172,66.9240493774414
2016-05-17 14:00:00,53.333333333333336,97.59198061246973,155.0,88.33333333333333,53.333333333333336,155.6611570247934,101.48960785977215,79.4969482421875,93.00370788574219,63.33143997192383
2016-05-17 15:00:00,51.666666666666664,97.59198061246973,155.0,111.66666666666667,56.666666666666664,155.69421487603304,97.95293954137881,85.57762908935547,101.82396697998047,63.35690689086914
2016-05-17 16:00:00,66.66666666666667,97.59198061246973,155.0,88.33333333333333,63.333333333333336,155.72727272727272,118.45407386740312,90.18386840820312,110.14556121826172,85.05397033691406
2016-05-17 17:00:00,153.33333333333334,97.59198061246973,155.0,243.33333333333334,126.66666666666667,155.7603305785124,173.78531050746324,160.3267822265625,182.94325256347656,144.27645874023438
2016-05-17 18:00:00,100.0,97.59198061246973,155.0,155.0,101.66666666666667,155.79338842975207,152.28107623190684,165.52349853515625,142.7568817138672,127.6338348388672
2016-05-17 19:00:00,123.33333333333333,97.33661202185793,100.0,115.0,105.0,100.0147589373565,89.23856660098133,128.29246520996094,121.05023956298828,100.88738250732422
2016-05-17 20:00:00,118.33333333333333,97.33661202185793,100.0,96.66666666666667,95.0,100.02951787471302,88.37720592000116,93.21125030517578,95.20926666259766,82.574462890625
2016-05-17 21:00:00,65.0,97.33661202185793,100.0,68.33333333333333,68.33333333333333,100.04427681206953,67.93227214139216,75.64814758300781,73.90776824951172,62.51486587524414
2016-05-17 22:00:00,46.666666666666664,97.33661202185793,100.0,46.666666666666664,58.333333333333336,100.05903574942604,56.39980073990522,64.03225708007812,60.191654205322266,55.50535583496094
2016-05-17 23:00:00,55.0,97.33661202185793,100.0,60.0,56.666666666666664,100.07379468678255,55.21061988530731,59.71348571777344,56.87812042236328,52.617706298828125
2016-05-18 00:00:00,51.666666666666664,97.33661202185793,100.0,50.0,51.666666666666664,100.08855362413907,56.990467660329074,62.306549072265625,49.53273010253906,52.37814331054688
2016-05-18 01:00:00,53.333333333333336,97.33661202185793,100.0,55.0,56.666666666666664,100.10331256149557,55.8513861678666,58.94459915161133,50.569122314453125,51.9680290222168
2016-05-18 02:00:00,55.0,97.33661202185793,100.0,51.666666666666664,56.666666666666664,100.11807149885209,51.29806394899097,53.13221740722656,47.30724334716797,51.599029541015625
2016-05-18 03:00:00,51.666666666666664,97.33661202185793,100.0,53.333333333333336,53.333333333333336,100.1328304362086,52.32214635003926,56.83332824707031,51.53169631958008,50.4583740234375
2016-05-18 04:00:00,51.666666666666664,97.33661202185793,100.0,53.333333333333336,51.666666666666664,100.1475893735651,57.50692547236768,54.77370071411133,52.841514587402344,50.60921096801758
2016-05-18 05:00:00,65.0,97.33661202185793,100.0,58.333333333333336,68.33333333333333,100.16234831092162,66.59873855581901,65.91193389892578,60.28626251220703,56.38287353515625
2016-05-18 06:00:00,70.0,97.33661202185793,100.0,56.666666666666664,110.0,100.17710724827812,74.51902114664979,64.6985855102539,66.54695129394531,64.76487731933594
2016-05-18 07:00:00,53.333333333333336,97.33661202185793,100.0,65.0,76.66666666666667,100.19186618563464,98.67704126731758,83.94269561767578,77.71094512939453,97.4442901611328
2016-05-18 08:00:00,61.666666666666664,97.33661202185793,100.0,56.666666666666664,161.66666666666666,100.20662512299114,112.44110760712788,106.8693618774414,102.73493194580078,97.74726104736328
2016-05-18 09:00:00,65.0,97.33661202185793,100.0,51.666666666666664,65.0,100.22138406034766,100.98962172439596,109.67117309570312,97.28202056884766,80.99882507324219
2016-05-18 10:00:00,58.333333333333336,97.33661202185793,100.0,53.333333333333336,63.333333333333336,100.23614299770416,110.92330625987191,118.75764465332031,102.25289916992188,75.44134521484375
2016-05-18 11:00:00,70.0,97.33661202185793,100.0,51.666666666666664,55.0,100.25090193506068,111.08113314283815,107.66761016845703,101.72140502929688,70.19268035888672
2016-05-18 12:00:00,56.666666666666664,97.33661202185793,100.0,53.333333333333336,56.666666666666664,100.26566087241719,112.25631401373789,108.49886322021484,92.01049041748047,72.79451751708984
2016-05-18 13:00:00,86.66666666666667,97.33661202185793,100.0,41.666666666666664,73.33333333333333,100.28041980977369,109.46556308641496,96.84501647949219,83.87187194824219,74.98664093017578
2016-05-18 14:00:00,81.66666666666667,97.33661202185793,100.0,53.333333333333336,80.0,100.29517874713021,100.26334214083238,98.75316619873047,77.08460998535156,73.67677307128906
2016-05-18 15:00:00,83.33333333333333,97.33661202185793,100.0,51.666666666666664,76.66666666666667,100.30993768448671,97.03863728586484,83.1439437866211,78.84077453613281,75.48933410644531
2016-05-18 16:00:00,105.0,97.33661202185793,100.0,66.66666666666667,75.0,100.32469662184323,115.86368852543671,89.46941375732422,90.00700378417969,94.11104583740234
2016-05-18 17:00:00,118.33333333333333,97.33661202185793,100.0,153.33333333333334,91.66666666666667,100.33945555919973,169.49367357599544,150.21954345703125,131.13882446289062,160.8156280517578
2016-05-18 18:00:00,178.33333333333334,97.33661202185793,100.0,100.0,101.66666666666667,100.35421449655625,146.1315390322128,186.16079711914062,157.9893035888672,146.05340576171875
2016-05-18 19:00:00,143.33333333333334,97.17035350249402,178.33333333333334,123.33333333333333,95.0,178.37346783816034,112.42421171039912,161.41839599609375,123.21599578857422,118.34532165527344
2016-05-18 20:00:00,223.33333333333334,97.17035350249402,178.33333333333334,118.33333333333333,85.0,178.41360234298733,114.2388541254047,134.07810974121094,115.0221939086914,92.674072265625
2016-05-18 21:00:00,81.66666666666667,97.17035350249402,178.33333333333334,65.0,61.666666666666664,178.4537368478143,81.2127017845232,82.01862335205078,70.50855255126953,67.4942855834961
2016-05-18 22:00:00,51.666666666666664,97.17035350249402,178.33333333333334,46.666666666666664,55.0,178.4938713526413,63.0686405698943,56.96547317504883,65.13362884521484,56.65254974365234
2016-05-18 23:00:00,56.666666666666664,97.17035350249402,178.33333333333334,55.0,56.666666666666664,178.5340058574683,62.622643515178694,52.83811569213867,60.566890716552734,52.330753326416016
2016-05-19 00:00:00,51.666666666666664,97.17035350249402,178.33333333333334,51.666666666666664,56.666666666666664,178.57414036229528,55.7687618930395,52.01078414916992,57.46175765991211,52.27934265136719
2016-05-19 01:00:00,51.666666666666664,97.17035350249402,178.33333333333334,53.333333333333336,56.666666666666664,178.61427486712225,55.82339972387645,54.04112243652344,52.016357421875,52.88805770874024
2016-05-19 02:00:00,50.0,97.17035350249402,178.33333333333334,55.0,56.666666666666664,178.65440937194924,55.211558770962824,53.85342025756836,52.99018478393555,51.55524826049805
2016-05-19 03:00:00,51.666666666666664,97.17035350249402,178.33333333333334,51.666666666666664,50.0,178.69454387677624,55.62686433730458,53.69741439819336,53.268341064453125,50.32001495361328
2016-05-19 04:00:00,56.666666666666664,97.17035350249402,178.33333333333334,51.666666666666664,56.666666666666664,178.73467838160323,56.79929241415655,56.34180450439453,50.47380828857422,49.37516021728516
2016-05-19 05:00:00,55.0,97.17035350249402,178.33333333333334,65.0,61.666666666666664,178.7748128864302,62.861567650382725,57.81170654296875,58.691139221191406,53.045806884765625
2016-05-19 06:00:00,58.333333333333336,97.17035350249402,178.33333333333334,70.0,48.333333333333336,178.8149473912572,69.35852198834797,59.33720016479492,56.21721649169922,68.25875091552734
2016-05-19 07:00:00,50.0,97.17035350249402,178.33333333333334,53.333333333333336,58.333333333333336,178.8550818960842,90.90135376368997,64.25819396972656,59.22280502319336,110.26142120361328
2016-05-19 08:00:00,53.333333333333336,97.17035350249402,178.33333333333334,61.666666666666664,51.666666666666664,178.89521640091118,103.02118262653154,76.6097640991211,68.18375396728516,116.38188934326172
2016-05-19 09:00:00,36.666666666666664,97.17035350249402,178.33333333333334,65.0,48.333333333333336,178.93535090573815,90.01802097744152,87.24654388427734,81.29031372070312,83.41520690917969
2016-05-19 10:00:00,55.0,97.17035350249402,178.33333333333334,58.333333333333336,58.333333333333336,178.97548541056514,96.94905936678849,85.60839080810547,84.19393920898438,79.31788635253906
2016-05-19 11:00:00,51.666666666666664,97.17035350249402,178.33333333333334,70.0,50.0,179.01561991539214,97.41583819389591,89.89087677001953,90.41610717773438,80.11551666259766
2016-05-19 12:00:00,55.0,97.17035350249402,178.33333333333334,56.666666666666664,55.0,179.05575442021913,100.67469776113093,85.38740539550781,87.11661529541016,85.26846313476562
2016-05-19 13:00:00,50.0,97.17035350249402,178.33333333333334,86.66666666666667,56.666666666666664,179.0958889250461,103.38971398157031,88.34872436523438,89.00305938720703,89.02933502197266
2016-05-19 14:00:00,63.333333333333336,97.17035350249402,178.33333333333334,81.66666666666667,56.666666666666664,179.1360234298731,94.44060708531391,91.83979797363281,84.64674377441406,82.93738555908203
2016-05-19 15:00:00,81.66666666666667,97.17035350249402,178.33333333333334,83.33333333333333,68.33333333333333,179.1761579347001,92.24112585354288,98.30667877197266,86.83079528808594,81.2809066772461
2016-05-19 16:00:00,90.0,97.17035350249402,178.33333333333334,105.0,118.33333333333333,179.21629243952708,112.70833338157817,102.72095489501953,96.04371643066406,119.00787353515624
2016-05-19 17:00:00,208.33333333333334,97.17035350249402,178.33333333333334,118.33333333333333,208.33333333333334,179.25642694435405,168.56969756500592,161.6403350830078,140.95260620117188,203.16305541992188
2016-05-19 18:00:00,120.0,97.17035350249402,178.33333333333334,178.33333333333334,105.0,179.29656144918104,151.8595213160184,187.27207946777344,198.28285217285156,192.6680908203125
2016-05-19 19:00:00,98.33333333333333,97.0136647299333,120.0,143.33333333333334,123.33333333333333,120.02098805295448,114.39186907506054,117.50005340576172,169.0520477294922,112.53781127929688
2016-05-19 20:00:00,118.33333333333333,97.0136647299333,120.0,223.33333333333334,100.0,120.04197610590894,110.93072701141499,128.074951171875,124.6295394897461,89.46654510498047
2016-05-19 21:00:00,66.66666666666667,97.0136647299333,120.0,81.66666666666667,71.66666666666667,120.06296415886342,81.53036850519197,87.47132110595703,102.87792205810547,65.39863586425781
2016-05-19 22:00:00,50.0,97.0136647299333,120.0,51.666666666666664,60.0,120.08395221181789,66.36697833228861,59.10664367675781,65.66718292236328,55.6440544128418
2016-05-19 23:00:00,56.666666666666664,97.0136647299333,120.0,56.666666666666664,56.666666666666664,120.10494026477237,59.243898689683114,51.56406784057617,61.99245071411133,52.79920196533203
2016-05-20 00:00:00,51.666666666666664,97.0136647299333,120.0,51.666666666666664,55.0,120.12592831772683,57.15521485343001,50.764217376708984,57.39967346191406,51.991695404052734
2016-05-20 01:00:00,51.666666666666664,97.0136647299333,120.0,51.666666666666664,53.333333333333336,120.14691637068131,55.91697175523561,51.12682342529297,53.7100715637207,51.24607849121094
2016-05-20 02:00:00,36.666666666666664,97.0136647299333,120.0,50.0,58.333333333333336,120.16790442363578,56.028573911453854,51.242488861083984,52.36827850341797,51.49716567993164
2016-05-20 03:00:00,58.333333333333336,97.0136647299333,120.0,51.666666666666664,58.333333333333336,120.18889247659025,59.034065492021114,52.561927795410156,51.125919342041016,50.76023864746094
2016-05-20 04:00:00,51.666666666666664,97.0136647299333,120.0,56.666666666666664,50.0,120.20988052954472,62.8241379293018,52.54724884033203,51.376182556152344,48.88851547241211
2016-05-20 05:00:00,61.666666666666664,97.0136647299333,120.0,55.0,58.333333333333336,120.2308685824992,71.84312334715537,73.65167999267578,53.47562026977539,51.89291763305664
2016-05-20 06:00:00,66.66666666666667,97.0136647299333,120.0,58.333333333333336,146.66666666666666,120.25185663545366,80.17235401009863,111.87284088134766,61.30784606933594,71.31192779541016
2016-05-20 07:00:00,80.0,97.0136647299333,120.0,50.0,176.66666666666666,120.27284468840814,99.67212023225454,164.3883819580078,88.42071533203125,137.7593994140625
